StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,6.23,2.99
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.01,15.04
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,4,10.00,5.91
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,56,10.00,6.92
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,41,10.00,9.43
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,61,10.00,14.91
Rafa2_ply_TMC2-allIntraN_r1_rotate2.mp4,54,10.01,17.90
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,39,10.02,15.26
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,38,10.00,26.25
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.01,9.66
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,57,10.00,15.39
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,79,10.01,3.02
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,36,10.00,2.97
Rafa2_obj_orig_rotate2.mp4,87,10.00,3.10
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.01,1.42
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,70,10.00,8.39
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,42,10.01,7.87
AxeGuy_ply_TMC2-randomAcN_r1_rotate2.mp4,63,10.01,7.77
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,34,10.01,7.04
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,35,10.01,5.14
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,82,10.02,3.32
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,22,10.02,2.73
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,65,10.01,6.82
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,18,10.01,7.74
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,7.47
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,51,10.00,6.94
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,41,10.01,6.49
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,56,10.01,2.63
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,56,10.01,2.22
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,84,10.00,3.60
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,23,10.01,6.39
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,30,10.02,9.44
Rafa2_ply_TMC2-randomAcN_r5_rotate2.mp4,78,10.00,3.85
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,91,10.01,2.62
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,61,10.00,2.62
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,18,10.01,3.15
Rafa2_ply_orig_rotate2.mp4,83,10.01,3.37
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,55,10.01,5.02
Matis_ply_TMC1-rahtN_r2_rotate2.mp4,22,10.00,4.73
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,59,10.01,5.34
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,64,10.00,6.07
soldier_ply_orig_rotate2.mp4,96,10.01,2.48
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.01,8.45
loot_ply_TMC1-rahtN_r3_rotate2.mp4,72,10.01,9.42
Rafa2_ply_TMC2-allIntraN_r3_rotate2.mp4,77,10.01,9.77
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,43,10.01,2.80
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,47,10.01,2.68
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,64,10.01,4.90
Matis_ply_orig_rotate2.mp4,71,10.01,3.25
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,24,10.01,4.70
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,26,10.00,5.20
AxeGuy_ply_TMC1-rahtN_r2_rotate2.mp4,18,10.00,4.10
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,62,10.00,10.81
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,76,10.00,4.89
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,82,10.01,1.90
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,64,10.01,10.19
AxeGuy_ply_orig_rotate2.mp4,77,10.01,2.42
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,27,10.00,8.22
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,76,10.00,6.65
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,88,10.00,2.02
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,74,10.01,5.85
AxeGuy_ply_TMC2-randomAcN_r4_rotate2.mp4,93,10.00,5.54
LubnaFriends_obj_orig_rotate2.mp4,94,10.01,2.77
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,56,10.01,4.62
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,2.30
