StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,70,9.98,1.46
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,49,10.01,1.49
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,53,10.01,2.16
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,3,10.00,1.96
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,74,10.02,1.96
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.18
Matis_obj_Draco-JPEG_lev1_rotate2.mp4,16,10.00,2.00
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.00,1.85
Matis_ply_TMC2-allIntraN_r3_rotate2.mp4,76,10.00,1.87
Rafa2_ply_TMC2-allIntraN_r2_rotate2.mp4,63,10.01,4.48
Matis_ply_TMC2-allIntraN_r5_rotate2.mp4,80,10.01,4.27
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.75
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,68,10.00,1.80
LubnaFriends_ply_TMC1-rahtN_r4_rotate2.mp4,56,10.01,1.52
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,80,10.01,1.70
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,92,10.01,1.42
AxeGuy_ply_TMC2-allIntraN_r4_rotate2.mp4,65,10.01,4.52
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,4,10.00,3.28
LubnaFriends_obj_Draco-JPEG_lev1_rotate2.mp4,22,10.01,1.40
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,80,10.01,1.90
Matis_obj_Draco-JPEG_lev4_rotate2.mp4,60,9.99,1.78
AxeGuy_ply_TMC2-randomAcN_r1_rotate2.mp4,56,10.01,3.28
LubnaFriends_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.01,1.22
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,32,10.02,2.10
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,41,10.01,2.28
Rafa2_ply_orig_rotate2.mp4,62,10.01,4.33
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,56,10.01,2.32
Matis_obj_orig_rotate2.mp4,57,10.02,2.15
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,40,10.01,1.53
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,19,10.02,2.58
Rafa2_ply_TMC2-randomAcN_r5_rotate2.mp4,72,10.01,1.88
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,54,10.00,1.05
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,60,10.00,2.13
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,32,10.02,3.10
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,71,10.00,1.93
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,59,10.01,6.25
Rafa2_ply_TMC2-randomAcN_r2_rotate2.mp4,54,10.01,1.60
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,7,10.00,1.51
LubnaFriends_ply_TMC2-randomAcN_r2_rotate2.mp4,45,10.01,2.65
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,65,10.01,3.78
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,60,10.01,2.20
Rafa2_ply_TMC2-allIntraN_r3_rotate2.mp4,71,10.03,1.95
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,39,10.02,6.37
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,68,10.01,1.88
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,38,10.00,2.95
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,45,10.00,1.28
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,2.18
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,69,10.02,1.30
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,73,10.01,1.27
Rafa2_ply_TMC1-rahtN_r6_rotate2.mp4,67,10.01,1.28
Matis_obj_Draco-JPEG_lev6_rotate2.mp4,49,10.02,2.10
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,52,10.01,1.33
redandblack_ply_orig_rotate2.mp4,70,10.00,1.41
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,41,10.00,1.70
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,60,10.02,1.30
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,57,10.01,1.23
AxeGuy_ply_TMC2-randomAcN_r4_rotate2.mp4,66,10.01,1.40
LubnaFriends_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.01,1.63
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,52,10.01,2.60
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.00,2.63
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.02,1.03
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,2.43
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,60,10.01,2.05
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,60,10.00,1.95
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,40,10.01,1.33
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,46,10.01,2.75
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,57,10.01,2.55
soldier_ply_orig_rotate2.mp4,56,10.01,2.75
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,57,10.01,2.62
loot_ply_orig_rotate2.mp4,67,10.00,2.68
Rafa2_ply_TMC2-allIntraN_r1_rotate2.mp4,49,10.01,2.88
AxeGuy_ply_orig_rotate2.mp4,65,10.02,2.10
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,63,10.01,3.77
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,42,10.01,2.10
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,4,10.00,3.57
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,57,10.03,2.27
Matis_ply_TMC2-allIntraN_r4_rotate2.mp4,56,10.01,1.87
LubnaFriends_obj_orig_rotate2.mp4,57,10.01,1.33
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,61,10.02,1.53
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,32,10.01,1.25
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,73,10.01,1.23
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,65,10.01,1.75
AxeGuy_ply_TMC2-allIntraN_r1_rotate2.mp4,50,10.01,1.00
LubnaFriends_ply_TMC2-allIntraN_r1_rotate2.mp4,31,10.03,1.53
longdress_ply_orig_rotate2.mp4,56,10.01,4.63
Rafa2_obj_orig_rotate2.mp4,71,10.01,1.45
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,42,10.01,2.58
LubnaFriends_ply_orig_rotate2.mp4,57,10.01,1.93
AxeGuy_ply_TMC1-rahtN_r2_rotate2.mp4,6,10.00,2.12
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,77,10.00,1.95
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,2.53
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,25,10.01,2.90
loot_ply_TMC1-rahtN_r5_rotate2.mp4,51,10.01,3.15
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,23,10.01,1.93
Matis_ply_orig_rotate2.mp4,68,10.01,1.80
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,67,10.01,1.53
Matis_ply_TMC2-randomAcN_r5_rotate2.mp4,68,10.03,4.74
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,12,10.00,1.77
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,1.33
loot_ply_TMC1-rahtN_r3_rotate2.mp4,42,10.01,1.11
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,8,10.03,1.42
Matis_ply_TMC1-rahtN_r2_rotate2.mp4,15,10.01,1.57
loot_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.01,1.98
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,82,10.00,1.68
Matis_ply_TMC2-randomAcN_r1_rotate2.mp4,50,10.00,1.32
Rafa2_obj_Draco-JPEG_lev6_rotate2.mp4,82,10.00,1.45
LubnaFriends_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.00,1.22
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,55,10.02,1.82
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,40,10.00,1.95
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,57,10.00,2.32
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,32,10.00,1.51
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,67,10.00,1.37
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,64,10.01,1.52
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.00,1.63
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,28,10.00,1.28
Rafa2_ply_TMC2-randomAcN_r4_rotate2.mp4,71,10.01,2.00
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,28,10.01,2.08
AxeGuy_obj_orig_rotate2.mp4,83,10.01,1.32
