StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,3,9.99,1.28
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.00,1.11
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,21,10.01,6.55
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,79,10.00,1.51
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,56,10.00,4.64
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,59,10.00,2.72
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,57,10.01,1.27
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,73,10.01,1.10
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,39,10.01,1.58
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,59,10.02,2.88
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,36,10.00,1.92
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,21,10.01,1.25
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,41,10.02,1.30
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,7,10.00,1.83
LubnaFriends_ply_TMC2-randomAcN_r2_rotate2.mp4,41,10.00,1.20
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,59,10.01,1.23
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,41,10.01,0.97
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,1.07
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,41,10.01,0.85
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,34,10.01,1.90
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,52,10.01,2.32
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,17,10.02,2.62
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,59,10.03,0.98
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,42,10.01,4.75
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,21,10.01,1.30
LubnaFriends_ply_TMC1-rahtN_r6_rotate2.mp4,59,10.01,1.58
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,41,10.01,1.03
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,44,10.01,0.78
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,34,10.01,0.75
LubnaFriends_obj_orig_rotate2.mp4,42,10.00,2.95
AxeGuy_ply_TMC2-randomAcN_r1_rotate2.mp4,30,10.01,1.12
