StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,5.79,4.39
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.01,3.26
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,1,2.60,2.48
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,42,10.00,3.80
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,33,10.01,11.21
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,62,10.01,2.20
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,24,10.00,2.90
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,39,10.00,9.34
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,22,10.02,2.55
LubnaFriends_ply_TMC2-allIntraN_r1_rotate2.mp4,29,10.00,2.73
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,39,10.00,1.77
LubnaFriends_ply_TMC2-allIntraN_r2_rotate2.mp4,38,10.00,1.35
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,29,10.02,1.92
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,39,10.01,4.69
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,50,10.00,1.48
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,42,10.01,2.13
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,64,10.00,1.68
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,71,10.00,2.57
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,3,10.00,3.13
Rafa2_ply_TMC2-randomAcN_r4_rotate2.mp4,73,10.00,6.54
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,63,10.01,2.48
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,55,10.01,6.35
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.00,3.95
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,82,10.01,2.02
loot_ply_TMC1-rahtN_r5_rotate2.mp4,82,10.00,3.05
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,78,10.01,2.45
Rafa2_ply_TMC1-rahtN_r6_rotate2.mp4,82,10.00,1.88
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.02,2.47
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,39,10.01,2.53
AxeGuy_obj_orig_rotate2.mp4,57,10.00,6.79
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,84,10.02,3.32
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,4,10.00,2.77
