StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,2,9.99,2.22
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,31,10.01,2.53
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,23,10.01,1.13
loot_ply_TMC1-rahtN_r4_rotate2.mp4,47,10.00,1.90
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,44,10.02,3.47
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,60,10.01,2.37
AxeGuy_obj_orig_rotate2.mp4,60,10.00,1.00
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,60,10.00,1.28
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,40,10.01,1.90
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,13,10.00,1.38
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,44,10.00,2.45
soldier_ply_TMC2-randomAcN_r2_rotate2.mp4,43,10.00,1.63
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,51,10.00,1.22
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,39,10.01,2.47
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,31,10.01,0.97
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,60,10.01,1.80
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.01,1.28
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,61,10.01,3.27
redandblack_ply_TMC2-allIntraN_r5_rotate2.mp4,73,10.00,1.43
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,61,10.00,2.12
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,63,10.00,2.45
AxeGuy_ply_orig_rotate2.mp4,61,10.02,1.02
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,61,10.01,1.62
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,59,10.00,2.32
longdress_ply_TMC2-allIntraN_r5_rotate2.mp4,78,10.00,2.10
soldier_ply_TMC2-randomAcN_r4_rotate2.mp4,71,10.00,0.88
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,48,10.01,3.37
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,26,10.00,1.60
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,46,10.02,0.95
loot_ply_TMC1-rahtN_r6_rotate2.mp4,56,10.01,2.30
soldier_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.01,0.65
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,42,10.01,0.63
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,26,10.00,1.12
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,7,10.01,1.08
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,25,10.01,0.91
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,46,10.01,0.95
longdress_ply_TMC2-allIntraN_r1_rotate2.mp4,62,10.01,1.88
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,60,10.00,0.95
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,6,10.00,1.68
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,26,10.02,1.17
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,6,10.00,1.97
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,61,10.01,1.38
loot_ply_TMC1-rahtN_r2_rotate2.mp4,16,10.00,0.90
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.02,1.08
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,25,10.01,1.05
Rafa2_ply_orig_rotate2.mp4,74,10.00,1.35
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,53,10.01,1.13
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,26,10.01,1.16
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,48,10.01,2.25
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,43,10.02,1.87
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,65,10.02,1.07
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,67,10.00,0.83
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,17,10.01,2.37
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,60,10.01,1.20
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,46,10.01,1.03
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,33,10.02,1.91
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,61,10.00,3.00
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,7,10.00,1.47
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,65,10.01,1.25
LubnaFriends_obj_orig_rotate2.mp4,55,10.01,2.18
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,62,10.01,1.82
longdress_ply_TMC2-randomAcN_r5_rotate2.mp4,63,10.01,1.05
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,55,10.00,1.10
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,62,10.01,1.52
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,22,10.02,1.80
Rafa2_obj_orig_rotate2.mp4,78,10.00,1.25
Matis_obj_orig_rotate2.mp4,79,10.00,1.42
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,19,10.02,0.91
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,34,10.01,1.13
LubnaFriends_ply_orig_rotate2.mp4,51,10.00,0.75
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,43,10.02,0.82
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,21,10.02,1.95
loot_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.02,1.20
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,48,10.00,0.78
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.00,1.58
redandblack_ply_orig_rotate2.mp4,78,10.02,1.33
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,18,10.01,1.85
redandblack_ply_TMC2-randomAcN_r4_rotate2.mp4,57,10.00,1.80
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,44,10.00,0.67
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,51,10.02,1.80
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,74,10.00,1.20
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,22,10.01,1.30
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,63,10.01,0.80
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,7,10.01,1.31
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,59,10.01,2.40
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,48,10.01,0.51
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,29,10.01,1.35
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.01,0.95
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,61,10.01,0.93
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,68,10.01,1.15
longdress_ply_orig_rotate2.mp4,69,10.01,1.07
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,61,10.01,1.18
loot_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.01,0.97
Matis_ply_orig_rotate2.mp4,43,10.01,0.77
loot_ply_orig_rotate2.mp4,65,10.01,1.02
soldier_ply_orig_rotate2.mp4,64,10.02,0.83
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,41,10.01,0.61
loot_ply_TMC1-rahtN_r4_rotate2.mp4,46,10.01,0.70
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.00,1.10
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,4,10.00,1.05
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,51,10.01,1.20
loot_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.00,1.50
