StimuliName,Vote,PresentationTime,DecisionTime
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,76,9.99,1.05
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,38,10.00,8.30
loot_ply_TMC1-rahtN_r4_rotate2.mp4,59,10.00,1.74
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,19,9.43,3.12
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,34,10.00,4.34
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,1,1.94,1.30
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,2,1.43,1.42
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,58,10.01,2.42
Matis_obj_orig_rotate2.mp4,61,10.01,19.63
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,3.62,0.88
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,61,10.01,7.57
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,17,2.75,1.27
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,39,10.03,2.62
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,42,10.02,6.27
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,62,10.01,3.43
loot_ply_TMC1-rahtN_r5_rotate2.mp4,41,10.00,2.27
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,62,10.00,2.50
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,43,10.02,7.12
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,42,10.01,2.50
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,64,10.00,1.60
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,56,10.01,1.83
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,42,10.01,3.00
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,72,10.01,10.86
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,97,10.00,3.67
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,79,10.00,2.55
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,41,10.01,2.57
