StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,1,9.98,3.42
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,70,9.99,6.06
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,33,10.00,5.40
loot_ply_TMC1-rahtN_r4_rotate2.mp4,66,10.00,6.96
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,55,10.00,5.20
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,96,10.00,3.04
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.00,3.45
Rafa2_ply_orig_rotate2.mp4,82,10.01,2.09
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,75,10.00,4.24
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,65,10.00,5.58
longdress_ply_TMC2-randomAcN_r5_rotate2.mp4,75,10.00,3.21
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,77,10.00,4.74
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,32,10.00,5.42
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,76,10.00,3.09
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,35,10.01,3.81
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,82,10.00,6.49
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,78,10.01,6.49
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,83,10.00,2.85
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,91,10.00,4.04
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,34,10.00,4.93
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,86,10.00,8.42
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,74,10.00,19.94
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,56,10.00,2.88
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,95,10.00,2.29
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,79,10.00,1.94
loot_ply_TMC1-rahtN_r4_rotate2.mp4,56,10.00,3.61
redandblack_ply_orig_rotate2.mp4,87,10.01,1.99
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,24,10.00,4.85
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,35,10.00,7.47
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,21,10.00,1.92
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.00,3.15
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,19,10.00,12.60
longdress_ply_orig_rotate2.mp4,71,10.00,4.73
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,42,10.00,6.00
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,8,10.00,3.85
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,54,10.00,6.39
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,47,10.00,4.35
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,2.19
loot_ply_orig_rotate2.mp4,86,10.01,7.88
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,1,9.99,2.34
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,36,10.00,5.76
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,76,10.01,3.76
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,84,10.00,4.05
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,62,10.00,3.39
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.00,4.91
loot_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,3.30
Matis_obj_orig_rotate2.mp4,39,9.99,5.94
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,45,10.00,5.28
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,98,10.01,2.00
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,73,10.00,8.09
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,23,10.00,4.14
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,11,10.00,1.48
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,37,10.00,4.26
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,29,10.00,1.49
redandblack_ply_TMC2-randomAcN_r4_rotate2.mp4,75,10.00,1.96
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.01,8.38
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,38,10.01,7.78
loot_ply_TMC1-rahtN_r2_rotate2.mp4,39,10.00,2.81
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,87,10.01,3.76
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,90,10.00,3.30
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,50,10.00,8.32
AxeGuy_ply_orig_rotate2.mp4,81,10.00,4.75
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,45,10.00,3.22
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,69,10.00,1.96
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,61,10.00,1.06
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,75,10.00,5.31
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,57,10.00,4.02
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,43,10.00,2.25
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,34,10.01,5.67
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,59,10.00,3.00
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,46,10.01,3.27
