StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,9,9.99,1.62
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,62,10.01,4.48
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,29,10.00,1.39
loot_ply_TMC1-rahtN_r4_rotate2.mp4,80,10.01,1.61
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,39,10.00,2.59
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,90,10.00,2.13
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,50,10.01,1.02
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.00,2.43
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,69,10.02,1.32
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,70,10.00,1.97
LubnaFriends_obj_orig_rotate2.mp4,40,10.00,1.00
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,60,10.01,1.57
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,60,10.00,3.55
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,70,10.01,2.78
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.00,1.73
soldier_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.01,0.71
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,1.85
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,79,10.00,1.45
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,40,10.01,1.47
loot_ply_orig_rotate2.mp4,89,10.01,1.85
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.01,1.52
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,77,10.01,2.37
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.00,1.78
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,39,10.01,2.72
loot_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.01,3.48
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.00,1.42
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,90,10.01,1.07
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,70,10.00,1.57
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,60,10.01,1.22
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.01,2.45
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,20,10.01,1.82
loot_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.02,1.35
longdress_ply_TMC2-allIntraN_r1_rotate2.mp4,50,10.03,1.57
loot_ply_TMC1-rahtN_r4_rotate2.mp4,70,10.01,1.58
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,70,10.00,4.55
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,50,10.00,0.31
AxeGuy_ply_orig_rotate2.mp4,61,10.01,1.17
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,90,10.01,2.35
redandblack_ply_TMC2-allIntraN_r5_rotate2.mp4,80,10.01,2.83
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.00,3.37
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.01,1.45
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,70,10.01,4.03
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.00,2.97
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,90,10.01,2.13
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,1.72
AxeGuy_obj_orig_rotate2.mp4,90,10.01,4.50
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,70,10.01,1.47
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,70,10.01,3.85
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,40,10.01,2.75
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,39,10.00,2.83
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,50,10.01,0.50
Matis_obj_orig_rotate2.mp4,60,10.00,1.45
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,30,10.01,5.05
redandblack_ply_orig_rotate2.mp4,61,10.01,1.20
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,22,10.00,1.20
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.01,1.35
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,30,10.01,1.38
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,29,10.00,1.52
longdress_ply_TMC2-allIntraN_r5_rotate2.mp4,79,10.00,1.28
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,30,10.00,1.11
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,50,10.01,1.26
redandblack_ply_TMC2-randomAcN_r4_rotate2.mp4,59,10.01,1.15
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.01,1.58
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,89,10.02,1.28
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,80,10.01,1.50
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,70,10.03,1.21
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,50,10.00,0.78
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,50,10.01,0.73
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,60,10.01,1.47
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,50,10.00,0.45
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,60,10.01,3.20
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,30,10.01,4.79
Rafa2_ply_orig_rotate2.mp4,89,10.01,4.67
longdress_ply_orig_rotate2.mp4,89,10.01,1.47
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,30,10.01,2.03
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,70,10.01,1.12
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.02,1.08
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.00,1.62
LubnaFriends_ply_orig_rotate2.mp4,50,10.00,1.93
soldier_ply_TMC2-randomAcN_r4_rotate2.mp4,70,10.00,2.10
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,61,10.00,1.12
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,29,10.01,2.25
soldier_ply_orig_rotate2.mp4,70,10.01,4.00
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,29,10.01,1.46
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,61,10.00,2.32
loot_ply_TMC1-rahtN_r5_rotate2.mp4,60,10.01,2.15
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.00,2.43
Rafa2_obj_orig_rotate2.mp4,90,10.00,1.58
longdress_ply_TMC2-randomAcN_r5_rotate2.mp4,70,10.02,12.02
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,50,10.00,0.95
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,59,10.02,3.65
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.03,5.40
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,69,10.01,1.17
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.01,2.53
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,90,10.01,2.37
loot_ply_TMC1-rahtN_r1_rotate2.mp4,10,10.01,1.87
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,39,10.00,4.08
loot_ply_TMC1-rahtN_r2_rotate2.mp4,20,10.01,1.33
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,30,10.01,3.10
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,89,10.01,1.35
soldier_ply_TMC2-randomAcN_r2_rotate2.mp4,50,10.02,0.26
Matis_ply_orig_rotate2.mp4,70,10.01,7.69
