StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,0,9.99,1.59
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.00,5.75
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,19,10.00,1.16
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,55,10.00,5.72
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,44,10.01,2.16
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,51,10.01,2.75
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,69,10.00,1.57
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,20,10.01,2.52
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,40,10.00,6.12
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,4.07
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,40,10.01,3.92
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,12,10.00,1.62
Rafa2_ply_orig_rotate2.mp4,65,10.00,7.75
Matis_obj_Draco-JPEG_lev1_rotate2.mp4,10,10.01,2.85
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,30,10.00,3.15
AxeGuy_ply_TMC2-allIntraN_r4_rotate2.mp4,50,10.01,1.27
LubnaFriends_obj_orig_rotate2.mp4,47,10.00,2.08
loot_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,1.73
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,14,10.01,2.12
soldier_ply_orig_rotate2.mp4,81,10.00,2.87
LubnaFriends_obj_Draco-JPEG_lev1_rotate2.mp4,2,10.01,1.63
Rafa2_ply_TMC1-rahtN_r6_rotate2.mp4,60,10.01,2.00
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,40,10.00,1.72
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,59,10.01,3.02
