StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,0,2.25,1.45
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,70,10.01,2.31
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,35,9.99,5.15
loot_ply_TMC1-rahtN_r4_rotate2.mp4,72,3.27,2.36
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,50,7.05,0.95
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,80,10.01,4.67
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,60,8.23,1.18
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,64,10.01,3.82
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,54,10.00,4.40
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,83,10.02,2.33
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,69,10.01,1.36
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,0,1.74,2.58
loot_ply_TMC1-rahtN_r6_rotate2.mp4,96,10.00,1.70
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,60,10.01,3.47
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,76,10.01,1.25
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,60,10.01,2.38
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,64,10.01,3.68
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,77,10.03,3.67
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,71,10.02,7.29
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.02,1.62
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,41,9.11,2.53
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,41,3.91,1.20
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,79,10.02,3.12
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,59,10.01,10.12
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,39,8.80,2.90
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,0,2.68,1.25
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,0,2.93,0.98
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.01,3.35
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.02,2.05
loot_ply_TMC1-rahtN_r4_rotate2.mp4,72,9.61,2.30
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,1,4.22,1.38
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,87,10.01,6.07
AxeGuy_obj_orig_rotate2.mp4,74,10.00,3.75
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,31,10.00,1.67
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,31,10.01,1.50
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,93,10.01,2.15
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,94,10.02,2.73
loot_ply_TMC1-rahtN_r3_rotate2.mp4,41,10.01,3.28
AxeGuy_ply_orig_rotate2.mp4,62,10.01,3.50
longdress_ply_TMC2-allIntraN_r5_rotate2.mp4,71,10.01,5.89
loot_ply_TMC1-rahtN_r1_rotate2.mp4,0,4.85,0.87
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,59,10.01,2.65
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,0,1.91,1.57
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,73,10.01,6.35
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,59,7.27,6.00
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,81,7.74,1.72
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,43,10.01,6.30
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,45,6.61,2.68
