StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,38,9.98,4.48
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,42,10.00,3.66
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,55,10.01,3.51
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,3,10.00,3.17
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,90,10.01,2.86
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.02,3.73
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,59,10.01,4.45
Rafa2_ply_TMC2-randomAcN_r5_rotate2.mp4,85,10.01,2.97
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.02,3.40
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,80,10.00,4.40
AxeGuy_ply_orig_rotate2.mp4,78,10.00,4.42
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.00,1.77
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,42,10.01,4.53
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.01,2.38
AxeGuy_ply_TMC1-rahtN_r2_rotate2.mp4,6,10.00,3.12
LubnaFriends_ply_TMC2-allIntraN_r1_rotate2.mp4,21,10.01,2.15
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,29,10.01,2.47
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,35,10.01,3.58
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,58,10.01,1.88
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,54,10.01,2.57
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,27,10.01,2.87
LubnaFriends_obj_Draco-JPEG_lev1_rotate2.mp4,2,10.02,2.55
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,50,10.01,0.97
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,93,10.00,4.78
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,35,10.02,4.03
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,1.50
Matis_ply_TMC2-allIntraN_r5_rotate2.mp4,30,10.02,2.23
loot_ply_orig_rotate2.mp4,83,10.02,3.40
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,31,10.02,1.53
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,37,10.02,1.97
AxeGuy_ply_TMC2-randomAcN_r4_rotate2.mp4,50,10.01,0.82
Matis_ply_TMC2-randomAcN_r5_rotate2.mp4,45,10.02,1.80
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.00,1.58
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,59,10.00,2.57
Matis_ply_orig_rotate2.mp4,50,10.01,1.30
LubnaFriends_ply_TMC1-rahtN_r6_rotate2.mp4,55,10.01,2.23
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,2.80
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,60,10.00,2.47
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,60,10.01,1.85
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,55,10.00,2.02
AxeGuy_obj_orig_rotate2.mp4,80,10.02,1.93
Matis_obj_Draco-JPEG_lev6_rotate2.mp4,81,10.00,2.18
Rafa2_obj_Draco-JPEG_lev6_rotate2.mp4,80,10.01,2.53
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,70,10.01,2.52
Rafa2_ply_orig_rotate2.mp4,79,10.02,2.53
Matis_obj_Draco-JPEG_lev1_rotate2.mp4,20,10.00,2.70
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,38,10.01,4.74
redandblack_ply_orig_rotate2.mp4,75,10.01,4.21
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,40,10.01,2.40
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,79,10.00,1.85
Matis_obj_orig_rotate2.mp4,60,9.99,2.42
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,59,10.00,3.50
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,61,10.02,3.55
loot_ply_TMC1-rahtN_r5_rotate2.mp4,83,10.01,2.22
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,20,10.01,2.20
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,3.82
AxeGuy_ply_TMC2-allIntraN_r1_rotate2.mp4,28,10.01,2.13
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,9,9.99,2.18
Rafa2_obj_orig_rotate2.mp4,82,10.00,1.61
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,62,10.01,1.58
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,40,10.01,1.95
LubnaFriends_ply_TMC2-randomAcN_r2_rotate2.mp4,40,10.00,1.47
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.00,0.80
loot_ply_TMC1-rahtN_r3_rotate2.mp4,43,10.00,2.48
Matis_obj_Draco-JPEG_lev4_rotate2.mp4,65,10.00,1.82
AxeGuy_ply_TMC2-allIntraN_r4_rotate2.mp4,60,10.01,2.53
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,64,10.02,1.40
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,30,10.02,2.98
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,59,10.00,1.92
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,49,10.00,1.23
soldier_ply_orig_rotate2.mp4,96,10.02,3.25
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,43,10.00,1.97
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,2.10
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,12,10.00,3.50
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,20,10.01,2.32
Rafa2_ply_TMC2-randomAcN_r4_rotate2.mp4,60,9.99,3.47
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,40,10.02,1.90
loot_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.01,2.37
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,27,10.01,2.12
longdress_ply_orig_rotate2.mp4,95,10.00,3.38
Matis_ply_TMC2-randomAcN_r1_rotate2.mp4,40,10.01,2.03
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,51,10.01,1.15
Matis_ply_TMC1-rahtN_r2_rotate2.mp4,26,10.01,1.67
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,48,10.00,1.63
Rafa2_ply_TMC2-randomAcN_r2_rotate2.mp4,55,10.01,1.18
Matis_ply_TMC2-allIntraN_r3_rotate2.mp4,49,10.01,0.75
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,50,10.00,2.00
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,4,10.01,1.87
LubnaFriends_obj_orig_rotate2.mp4,58,10.00,1.28
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,70,10.01,1.55
Rafa2_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.01,1.87
LubnaFriends_ply_orig_rotate2.mp4,60,10.02,1.93
Rafa2_ply_TMC2-allIntraN_r1_rotate2.mp4,50,10.00,0.55
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,40,10.02,1.53
Matis_ply_TMC2-allIntraN_r4_rotate2.mp4,51,10.01,1.88
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,62,10.01,1.25
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,26,10.01,1.47
LubnaFriends_ply_TMC2-allIntraN_r2_rotate2.mp4,46,10.01,1.30
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,42,10.01,1.21
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,11,10.01,1.68
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,6,10.00,2.27
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,9,10.01,1.83
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,49,10.01,1.08
Rafa2_ply_TMC2-allIntraN_r2_rotate2.mp4,60,10.01,1.38
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.01,2.45
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,29,10.01,2.03
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,29,10.00,1.53
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,59,10.00,1.97
Rafa2_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.01,1.46
LubnaFriends_ply_TMC1-rahtN_r4_rotate2.mp4,57,10.00,1.48
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,20,10.01,1.63
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,40,10.02,1.38
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,41,10.01,1.62
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,28,10.01,1.32
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,50,10.00,0.87
AxeGuy_ply_TMC2-randomAcN_r1_rotate2.mp4,52,10.02,1.43
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,73,10.00,1.70
LubnaFriends_ply_TMC2-allIntraN_r3_rotate2.mp4,66,10.02,1.63
