StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,10,9.98,1.75
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,70,10.00,3.46
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,25,10.01,1.19
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,49,10.00,1.16
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,2.37
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.01,2.48
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,57,10.00,1.65
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,80,10.00,1.68
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,32,10.01,2.02
LubnaFriends_ply_TMC2-randomAcN_r2_rotate2.mp4,39,10.01,1.37
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,18,10.01,2.32
Matis_obj_orig_rotate2.mp4,70,10.00,1.75
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,61,10.00,2.50
Rafa2_ply_TMC2-randomAcN_r2_rotate2.mp4,53,10.01,1.50
Matis_ply_TMC2-allIntraN_r3_rotate2.mp4,55,10.00,2.03
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,26,10.01,1.03
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,17,10.02,1.28
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,56,10.01,2.42
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,63,10.01,1.25
loot_ply_orig_rotate2.mp4,81,10.01,1.78
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,33,10.02,1.37
LubnaFriends_ply_TMC2-allIntraN_r3_rotate2.mp4,51,10.01,1.22
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,69,10.00,1.55
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,19,10.00,1.43
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,1.37
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,74,10.01,1.13
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,42,10.00,1.70
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.00,1.42
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,33,10.01,1.90
