StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,0,9.98,1.12
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,42,10.00,1.49
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,9,10.01,1.23
loot_ply_TMC1-rahtN_r4_rotate2.mp4,60,10.01,0.81
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,18,10.01,3.54
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,74,10.02,1.25
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,39,10.00,1.63
Matis_ply_orig_rotate2.mp4,34,10.01,1.70
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,80,10.00,2.87
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,11,10.00,1.67
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,22,10.02,1.32
loot_ply_TMC1-rahtN_r5_rotate2.mp4,64,10.00,2.53
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,63,10.00,1.77
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,35,10.00,2.55
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,21,10.01,1.10
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,59,10.00,1.68
loot_ply_TMC1-rahtN_r2_rotate2.mp4,11,10.01,1.33
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,71,10.01,1.35
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,76,10.01,2.40
longdress_ply_orig_rotate2.mp4,71,10.01,2.63
loot_ply_orig_rotate2.mp4,81,10.05,2.92
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,2.23
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,69,10.00,1.50
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,61,10.01,1.13
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,61,10.00,1.30
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,20,10.01,1.58
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,38,10.01,1.38
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,51,10.00,0.76
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,9,10.00,1.12
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,1.80
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,38,10.01,2.58
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,1.93
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,51,10.02,0.75
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,19,10.01,1.83
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,56,10.00,1.85
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,74,10.00,2.33
AxeGuy_ply_orig_rotate2.mp4,60,10.01,2.52
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,38,10.01,1.48
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,72,10.02,2.83
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,64,10.00,4.62
LubnaFriends_obj_orig_rotate2.mp4,56,10.00,1.10
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.02,1.72
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,40,10.02,2.10
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,56,10.00,0.75
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,60,10.01,1.32
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,16,10.01,1.65
Rafa2_obj_orig_rotate2.mp4,79,10.02,0.97
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,22,10.01,1.22
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.01,1.38
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,32,10.01,1.60
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,20,10.02,1.25
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,30,10.01,1.83
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,1.17
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,41,10.02,1.43
soldier_ply_TMC2-randomAcN_r2_rotate2.mp4,36,10.01,1.21
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,12,10.01,2.00
loot_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,2.20
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,20,10.02,1.92
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,17,10.01,0.91
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,18,10.03,1.40
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,40,10.01,1.30
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,7,10.01,1.27
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,83,10.00,2.87
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,40,10.00,1.37
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,75,10.01,1.85
longdress_ply_TMC2-randomAcN_r5_rotate2.mp4,80,10.01,1.50
LubnaFriends_ply_orig_rotate2.mp4,41,10.00,1.21
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,9,10.00,0.82
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,57,10.00,1.30
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,31,10.01,1.97
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,58,10.02,1.80
redandblack_ply_TMC2-allIntraN_r5_rotate2.mp4,60,10.00,1.30
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,27,10.01,1.45
soldier_ply_TMC2-allIntraN_r2_rotate2.mp4,36,10.00,1.50
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,50,10.01,0.63
