StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,5,9.99,1.45
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,81,10.00,1.48
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,13,9.99,1.58
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,67,10.01,4.37
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,60,10.01,2.39
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,58,10.00,6.76
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,30,10.00,3.43
Rafa2_obj_orig_rotate2.mp4,82,10.00,2.28
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,42,10.01,4.08
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,65,10.01,2.87
Rafa2_ply_TMC2-randomAcN_r5_rotate2.mp4,63,10.01,4.33
LubnaFriends_ply_TMC2-allIntraN_r3_rotate2.mp4,46,10.01,3.40
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,55,10.01,2.97
Rafa2_obj_Draco-JPEG_lev6_rotate2.mp4,75,10.00,2.08
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,39,10.00,3.80
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,61,10.01,2.48
AxeGuy_ply_TMC2-randomAcN_r5_rotate2.mp4,59,10.01,3.25
LubnaFriends_obj_orig_rotate2.mp4,44,10.01,4.95
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,19,10.01,8.65
Matis_obj_Draco-JPEG_lev1_rotate2.mp4,21,10.00,2.08
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,40,10.03,1.88
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,52,10.00,2.15
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,61,10.00,4.28
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,30,10.00,3.80
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,25,10.01,1.78
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.00,2.95
Matis_ply_TMC2-randomAcN_r5_rotate2.mp4,40,10.00,4.42
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,41,10.02,4.47
Rafa2_ply_TMC2-randomAcN_r2_rotate2.mp4,45,10.02,3.00
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,40,10.01,1.98
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,59,10.00,2.18
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,60,10.01,3.43
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,81,10.01,2.82
loot_ply_orig_rotate2.mp4,92,10.01,2.45
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,60,10.02,2.18
Matis_obj_Draco-JPEG_lev4_rotate2.mp4,44,10.00,3.52
loot_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.00,1.80
Rafa2_ply_TMC2-allIntraN_r2_rotate2.mp4,44,10.01,6.02
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,26,10.01,2.52
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,13,10.01,2.80
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.01,2.12
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,43,10.01,3.83
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,57,10.02,2.67
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,40,10.01,4.75
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.01,2.15
LubnaFriends_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.00,2.02
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.01,2.98
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,44,10.01,2.55
Matis_obj_orig_rotate2.mp4,54,10.01,1.43
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,65,10.01,3.05
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,60,10.01,2.80
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,37,10.00,2.20
Rafa2_ply_TMC2-randomAcN_r4_rotate2.mp4,75,10.00,3.93
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,9,10.00,5.79
AxeGuy_ply_TMC2-allIntraN_r4_rotate2.mp4,61,10.00,4.57
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,60,10.02,2.97
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,43,10.01,1.53
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,35,10.00,2.82
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,25,10.00,2.05
LubnaFriends_ply_TMC1-rahtN_r4_rotate2.mp4,37,10.00,4.08
AxeGuy_obj_orig_rotate2.mp4,80,10.00,4.47
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,40,10.01,2.03
AxeGuy_ply_orig_rotate2.mp4,73,10.01,2.62
LubnaFriends_ply_orig_rotate2.mp4,59,10.00,2.13
Matis_ply_orig_rotate2.mp4,51,10.02,2.12
longdress_ply_orig_rotate2.mp4,68,10.01,4.70
loot_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.02,2.18
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,20,10.01,2.32
AxeGuy_ply_TMC2-allIntraN_r1_rotate2.mp4,19,10.00,1.75
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,37,10.01,3.17
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,41,10.01,3.95
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,77,10.01,5.75
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,4.12
Matis_obj_Draco-JPEG_lev6_rotate2.mp4,65,10.01,1.50
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,46,10.01,1.70
Matis_ply_TMC2-allIntraN_r5_rotate2.mp4,42,10.00,2.45
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,80,10.02,2.18
Matis_ply_TMC2-allIntraN_r3_rotate2.mp4,32,10.02,4.12
Rafa2_ply_TMC2-allIntraN_r1_rotate2.mp4,24,10.00,3.68
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,41,10.01,2.98
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,12,10.00,3.07
LubnaFriends_ply_TMC2-allIntraN_r1_rotate2.mp4,23,10.01,2.48
soldier_ply_orig_rotate2.mp4,95,10.01,1.88
Matis_ply_TMC2-randomAcN_r1_rotate2.mp4,23,10.00,1.47
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,39,10.01,2.78
Matis_ply_TMC1-rahtN_r2_rotate2.mp4,15,10.00,5.10
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,63,10.01,2.67
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,35,10.01,2.30
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,23,10.01,3.43
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,19,10.00,2.85
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,2.68
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,30,10.01,2.17
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,60,10.02,2.23
