StimuliName,Vote,PresentationTime,DecisionTime
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,82,9.99,4.47
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,24,10.02,2.71
loot_ply_TMC1-rahtN_r4_rotate2.mp4,62,10.01,3.35
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,20,9.99,5.07
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,50,10.00,2.72
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.98
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.01,3.28
loot_ply_TMC1-rahtN_r3_rotate2.mp4,37,10.00,2.50
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,81,10.01,3.90
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,93,10.00,1.32
soldier_ply_orig_rotate2.mp4,94,10.00,2.32
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.01,2.12
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,59,10.00,2.67
loot_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.01,2.37
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,78,10.00,2.32
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,20,10.00,4.23
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,86,10.00,2.53
Rafa2_ply_orig_rotate2.mp4,79,10.01,4.40
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,61,10.01,2.53
Matis_obj_orig_rotate2.mp4,61,10.00,3.00
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,79,10.00,2.83
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,4.32
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,42,10.01,2.45
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,61,10.00,2.93
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,86,10.00,2.45
LubnaFriends_ply_orig_rotate2.mp4,65,10.00,3.68
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,90,10.02,2.67
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,54,10.00,3.25
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,33,10.01,2.07
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,52,10.02,2.45
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,39,10.01,3.00
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,61,10.02,3.47
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.00,2.15
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,33,10.01,3.35
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,93,10.01,4.07
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,47,10.01,1.58
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,46,10.00,2.32
loot_ply_orig_rotate2.mp4,85,10.00,2.40
longdress_ply_orig_rotate2.mp4,79,10.01,1.35
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,61,10.00,2.87
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,30,10.00,1.88
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,52,10.01,2.60
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,52,10.01,1.93
Rafa2_obj_orig_rotate2.mp4,61,10.00,2.10
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,77,10.02,2.93
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,46,10.00,2.60
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,24,10.00,2.48
loot_ply_TMC1-rahtN_r2_rotate2.mp4,12,10.01,2.17
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,67,10.00,1.67
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,47,10.01,2.88
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,40,10.01,4.45
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,29,10.01,2.70
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,61,10.00,2.27
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,72,10.01,1.85
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,59,10.00,4.13
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.02,3.07
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,23,10.02,3.82
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,81,10.01,2.37
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,62,10.01,2.20
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,4.15
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,33,10.02,2.03
redandblack_ply_TMC2-randomAcN_r4_rotate2.mp4,60,10.01,8.47
soldier_ply_TMC2-randomAcN_r4_rotate2.mp4,91,10.02,1.95
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,37,10.01,2.67
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,81,10.01,2.58
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,64,10.01,3.17
loot_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.80
