StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,15,9.98,1.16
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,75,10.01,2.34
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,11,10.00,1.09
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,57,10.01,2.03
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,42,9.99,1.79
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,60,10.00,1.23
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.00,1.52
AxeGuy_ply_TMC2-allIntraN_r2_rotate2.mp4,62,10.00,1.12
LubnaFriends_ply_TMC2-randomAcN_r2_rotate2.mp4,60,10.00,1.18
Rafa2_ply_TMC1-rahtN_r6_rotate2.mp4,81,10.01,1.55
LubnaFriends_ply_TMC2-allIntraN_r1_rotate2.mp4,28,10.00,1.13
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,53,10.01,0.85
Rafa2_obj_Draco-JPEG_lev6_rotate2.mp4,80,10.00,1.78
Matis_ply_TMC2-allIntraN_r5_rotate2.mp4,75,10.02,1.23
LubnaFriends_ply_TMC2-allIntraN_r2_rotate2.mp4,61,10.01,1.88
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,6,10.01,1.77
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,8,10.01,1.65
Matis_ply_TMC1-rahtN_r4_rotate2.mp4,42,10.01,1.12
AxeGuy_ply_TMC2-allIntraN_r1_rotate2.mp4,41,10.01,1.88
Rafa2_ply_orig_rotate2.mp4,80,10.01,2.28
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,81,10.01,1.20
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,65,10.02,1.30
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,72,10.01,1.07
Rafa2_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.00,1.31
redandblack_ply_orig_rotate2.mp4,86,10.02,1.42
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,79,10.01,1.62
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,43,10.00,1.05
AxeGuy_ply_TMC2-randomAcN_r3_rotate2.mp4,51,10.00,0.73
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,39,10.00,1.28
Rafa2_ply_TMC2-randomAcN_r5_rotate2.mp4,58,10.01,1.72
Matis_obj_Draco-JPEG_lev1_rotate2.mp4,21,10.00,1.38
LubnaFriends_ply_TMC2-randomAcN_r4_rotate2.mp4,41,10.00,3.17
AxeGuy_ply_TMC2-randomAcN_r2_rotate2.mp4,43,10.00,1.08
LubnaFriends_ply_TMC1-rahtN_r6_rotate2.mp4,61,10.00,1.51
AxeGuy_obj_orig_rotate2.mp4,82,10.00,1.38
Rafa2_obj_orig_rotate2.mp4,80,10.00,1.85
longdress_ply_orig_rotate2.mp4,80,10.01,1.98
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,28,10.02,1.16
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.00,1.56
loot_ply_TMC1-rahtN_r1_rotate2.mp4,5,10.00,1.07
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,38,10.00,3.43
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,46,10.00,0.78
loot_ply_TMC1-rahtN_r5_rotate2.mp4,76,10.02,1.73
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,33,10.01,0.87
Rafa2_ply_TMC2-randomAcN_r3_rotate2.mp4,50,10.01,1.58
AxeGuy_ply_orig_rotate2.mp4,78,10.02,0.98
Matis_obj_Draco-JPEG_lev4_rotate2.mp4,56,10.01,1.25
LubnaFriends_obj_orig_rotate2.mp4,57,10.00,1.57
Matis_obj_Draco-JPEG_lev3_rotate2.mp4,43,10.00,1.12
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,24,10.00,1.07
Matis_ply_TMC2-randomAcN_r5_rotate2.mp4,58,10.00,1.01
LubnaFriends_obj_Draco-JPEG_lev3_rotate2.mp4,35,10.01,1.22
loot_ply_orig_rotate2.mp4,81,10.01,1.48
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,49,10.01,0.87
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,40,10.01,1.70
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,59,10.01,1.90
LubnaFriends_obj_Draco-JPEG_lev1_rotate2.mp4,22,10.01,2.05
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,24,10.00,1.10
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,1.58
Rafa2_ply_TMC2-allIntraN_r1_rotate2.mp4,50,10.01,0.62
LubnaFriends_ply_orig_rotate2.mp4,61,10.00,1.16
AxeGuy_ply_TMC2-randomAcN_r1_rotate2.mp4,44,10.01,1.47
LubnaFriends_ply_TMC2-allIntraN_r4_rotate2.mp4,58,10.00,1.00
AxeGuy_ply_TMC2-allIntraN_r4_rotate2.mp4,63,10.01,1.65
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,55,10.02,2.52
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.01,2.00
Matis_ply_TMC2-allIntraN_r4_rotate2.mp4,36,10.01,3.40
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,62,10.00,1.75
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,49,10.01,1.77
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,39,10.00,1.25
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,4,10.01,1.68
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,79,10.01,1.57
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,46,10.00,0.83
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,2,10.00,1.33
Matis_obj_orig_rotate2.mp4,67,10.01,1.25
Rafa2_obj_Draco-JPEG_lev1_rotate2.mp4,18,10.00,1.98
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,95,10.01,0.82
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,53,10.00,1.20
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,50,10.00,1.05
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,61,10.01,2.12
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,55,10.00,2.17
LubnaFriends_ply_TMC2-allIntraN_r5_rotate2.mp4,73,10.00,0.98
AxeGuy_ply_TMC2-randomAcN_r4_rotate2.mp4,73,10.02,1.22
Matis_ply_TMC1-rahtN_r2_rotate2.mp4,5,10.00,2.28
AxeGuy_obj_Draco-JPEG_lev1_rotate2.mp4,6,10.01,1.92
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,24,10.00,3.07
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,44,10.00,3.40
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,36,10.02,1.90
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,48,10.01,0.85
loot_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.00,1.23
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,64,10.02,1.03
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,64,10.01,0.80
Rafa2_ply_TMC2-allIntraN_r2_rotate2.mp4,67,10.02,1.50
Matis_ply_TMC2-randomAcN_r1_rotate2.mp4,50,10.01,0.98
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,72,10.02,0.70
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,71,10.01,0.83
Matis_obj_Draco-JPEG_lev6_rotate2.mp4,65,10.00,0.90
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,4,10.01,1.23
Rafa2_obj_Draco-JPEG_lev4_rotate2.mp4,93,10.02,0.68
AxeGuy_ply_TMC1-rahtN_r6_rotate2.mp4,81,10.01,1.25
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,46,10.01,0.87
AxeGuy_ply_TMC1-rahtN_r2_rotate2.mp4,24,10.01,0.85
soldier_ply_orig_rotate2.mp4,73,10.01,1.65
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,72,10.02,1.03
Matis_ply_orig_rotate2.mp4,59,10.01,1.35
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,6,10.02,1.47
Rafa2_ply_TMC2-randomAcN_r4_rotate2.mp4,70,10.00,1.02
