StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,0,9.99,0.65
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,81,10.01,3.16
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,25,10.00,2.39
loot_ply_TMC1-rahtN_r4_rotate2.mp4,58,10.01,0.93
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.00,1.91
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,95,10.01,1.18
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,3.25
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,42,10.00,1.15
soldier_ply_TMC2-allIntraN_r1_rotate2.mp4,34,10.01,8.47
redandblack_ply_TMC2-allIntraN_r5_rotate2.mp4,96,10.01,1.35
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,83,10.01,1.55
redandblack_ply_TMC1-rahtN_r4_rotate2.mp4,66,10.01,1.87
Rafa2_ply_orig_rotate2.mp4,75,10.00,1.22
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,73,10.00,18.91
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,71,10.01,2.80
loot_ply_orig_rotate2.mp4,89,10.01,4.89
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,80,10.01,8.96
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,13.93
longdress_ply_TMC2-randomAcN_r1_rotate2.mp4,34,10.01,1.45
loot_ply_TMC2-randomAcN_r2_rotate2.mp4,47,10.01,1.32
longdress_ply_TMC1-rahtN_r6_rotate2.mp4,69,10.02,5.97
AxeGuy_ply_orig_rotate2.mp4,80,10.02,2.55
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,80,10.01,4.65
Matis_obj_Draco-JPEG_lev2_rotate2.mp4,40,10.01,2.93
loot_ply_TMC2-allIntraN_r2_rotate2.mp4,40,10.00,2.28
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,92,10.00,2.52
loot_ply_TMC1-rahtN_r3_rotate2.mp4,38,10.00,1.27
longdress_ply_TMC2-allIntraN_r2_rotate2.mp4,62,10.01,1.65
loot_ply_TMC2-allIntraN_r3_rotate2.mp4,71,10.02,1.07
Rafa2_obj_orig_rotate2.mp4,98,10.01,1.35
AxeGuy_obj_orig_rotate2.mp4,100,10.00,0.50
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,24,10.00,7.62
Matis_ply_orig_rotate2.mp4,75,10.01,4.60
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,35,10.00,1.40
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,61,10.00,3.38
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,70,10.00,5.17
AxeGuy_obj_Draco-JPEG_lev2_rotate2.mp4,23,10.01,1.42
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,63,10.00,1.13
longdress_ply_TMC2-allIntraN_r1_rotate2.mp4,45,10.00,0.90
loot_ply_TMC1-rahtN_r6_rotate2.mp4,81,10.00,2.18
Matis_obj_orig_rotate2.mp4,93,10.00,2.83
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,29,10.00,1.52
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,51,10.02,1.18
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,68,10.01,4.57
longdress_ply_orig_rotate2.mp4,73,10.01,4.99
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,56,10.01,4.55
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.02,1.37
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,66,10.00,4.72
redandblack_ply_TMC2-randomAcN_r2_rotate2.mp4,43,10.00,2.15
loot_ply_TMC1-rahtN_r2_rotate2.mp4,20,10.01,2.12
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,80,10.01,1.48
loot_ply_TMC1-rahtN_r5_rotate2.mp4,67,10.02,3.47
Matis_obj_Draco-JPEG_lev5_rotate2.mp4,80,10.01,3.15
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,63,10.01,2.70
loot_ply_TMC2-allIntraN_r1_rotate2.mp4,40,10.01,1.23
longdress_ply_TMC2-allIntraN_r5_rotate2.mp4,79,10.01,1.72
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,35,9.99,5.39
soldier_ply_TMC1-rahtN_r3_rotate2.mp4,28,10.00,1.82
LubnaFriends_obj_Draco-JPEG_lev2_rotate2.mp4,20,10.01,1.48
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,50,10.02,1.27
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,65,10.01,4.42
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,20,10.01,6.35
longdress_ply_TMC2-randomAcN_r5_rotate2.mp4,78,10.00,3.77
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,81,10.01,1.70
longdress_ply_TMC1-rahtN_r4_rotate2.mp4,51,10.02,2.03
soldier_ply_TMC2-randomAcN_r2_rotate2.mp4,35,10.00,1.22
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,28,10.01,2.57
redandblack_ply_TMC2-allIntraN_r1_rotate2.mp4,45,10.02,4.89
Rafa2_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.01,2.22
soldier_ply_orig_rotate2.mp4,94,10.01,2.13
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,35,10.01,2.13
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,29,10.01,1.37
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,13,10.01,1.77
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,45,10.00,1.72
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,79,10.01,3.27
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,72,10.01,2.25
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,39,10.00,4.67
soldier_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,2.00
redandblack_ply_TMC2-randomAcN_r4_rotate2.mp4,73,10.01,3.90
loot_ply_TMC1-rahtN_r4_rotate2.mp4,61,10.01,2.23
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.02,3.92
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,2.18
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,30,10.00,5.99
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,75,10.01,1.78
soldier_ply_TMC2-allIntraN_r2_rotate2.mp4,43,10.01,1.95
loot_ply_TMC2-randomAcN_r5_rotate2.mp4,90,10.01,1.38
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,1.33
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,0.80
LubnaFriends_ply_orig_rotate2.mp4,80,10.01,7.09
Rafa2_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.02
soldier_ply_TMC2-randomAcN_r5_rotate2.mp4,82,10.01,2.48
loot_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.01,1.95
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,44,10.01,4.75
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,72,10.00,4.15
AxeGuy_obj_Draco-JPEG_lev5_rotate2.mp4,100,10.02,0.73
redandblack_ply_orig_rotate2.mp4,80,10.00,2.58
soldier_ply_TMC2-randomAcN_r4_rotate2.mp4,72,10.01,3.83
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,76,10.02,13.81
longdress_ply_TMC2-randomAcN_r3_rotate2.mp4,62,10.01,1.83
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,79,10.01,2.10
LubnaFriends_obj_orig_rotate2.mp4,85,10.01,44.33
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,77,10.01,4.17
