StimuliName,Vote,PresentationTime,DecisionTime
AxeGuy_ply_TMC1-rahtN_r1_rotate2.mp4,0,9.99,0.84
redandblack_ply_TMC1-rahtN_r5_rotate2.mp4,80,10.01,2.76
LubnaFriends_ply_TMC1-rahtN_r2_rotate2.mp4,27,10.00,2.03
Rafa2_ply_TMC1-rahtN_r4_rotate2.mp4,53,10.00,0.95
longdress_ply_TMC1-rahtN_r3_rotate2.mp4,50,10.02,1.34
Matis_ply_TMC1-rahtN_r6_rotate2.mp4,85,10.01,1.18
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,78,10.01,1.37
AxeGuy_ply_TMC1-rahtN_r2_rotate2.mp4,19,10.01,3.80
Rafa2_obj_Draco-JPEG_lev3_rotate2.mp4,47,10.01,3.33
AxeGuy_obj_Draco-JPEG_lev4_rotate2.mp4,62,10.01,2.72
LubnaFriends_ply_TMC2-randomAcN_r1_rotate2.mp4,35,10.01,2.12
AxeGuy_ply_TMC2-allIntraN_r5_rotate2.mp4,81,10.00,3.03
Rafa2_ply_TMC2-allIntraN_r5_rotate2.mp4,89,10.00,1.95
AxeGuy_ply_TMC1-rahtN_r5_rotate2.mp4,69,10.01,1.88
Matis_ply_TMC2-allIntraN_r2_rotate2.mp4,55,10.00,1.10
LubnaFriends_obj_Draco-JPEG_lev4_rotate2.mp4,59,10.01,1.57
Rafa2_ply_TMC1-rahtN_r2_rotate2.mp4,24,10.01,3.52
LubnaFriends_ply_TMC2-randomAcN_r5_rotate2.mp4,79,10.01,4.08
Matis_ply_TMC2-allIntraN_r1_rotate2.mp4,43,10.01,12.46
Rafa2_obj_Draco-JPEG_lev6_rotate2.mp4,100,10.00,1.10
Matis_ply_TMC2-randomAcN_r4_rotate2.mp4,77,10.01,1.40
Rafa2_ply_TMC2-allIntraN_r4_rotate2.mp4,75,10.01,2.23
LubnaFriends_ply_TMC2-randomAcN_r3_rotate2.mp4,70,10.00,3.57
Rafa2_ply_TMC2-randomAcN_r1_rotate2.mp4,38,10.00,1.78
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.01,0.97
AxeGuy_ply_TMC2-randomAcN_r4_rotate2.mp4,70,10.02,3.12
LubnaFriends_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.01,2.07
Rafa2_ply_TMC2-randomAcN_r2_rotate2.mp4,45,10.00,0.80
LubnaFriends_ply_TMC2-allIntraN_r3_rotate2.mp4,61,10.01,2.50
soldier_ply_orig_rotate2.mp4,94,10.01,2.48
LubnaFriends_ply_TMC1-rahtN_r4_rotate2.mp4,74,10.01,1.27
AxeGuy_obj_Draco-JPEG_lev6_rotate2.mp4,100,10.01,1.87
Matis_obj_orig_rotate2.mp4,89,10.01,1.60
AxeGuy_obj_Draco-JPEG_lev3_rotate2.mp4,48,10.01,1.55
Rafa2_ply_orig_rotate2.mp4,89,10.01,2.90
Matis_ply_TMC2-randomAcN_r2_rotate2.mp4,63,10.01,15.43
AxeGuy_ply_TMC2-allIntraN_r3_rotate2.mp4,63,10.02,1.40
Matis_ply_TMC2-randomAcN_r3_rotate2.mp4,49,10.00,1.35
AxeGuy_ply_TMC1-rahtN_r4_rotate2.mp4,55,10.00,4.12
loot_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.20
Matis_obj_Draco-JPEG_lev6_rotate2.mp4,91,10.00,1.77
redandblack_ply_TMC1-rahtN_r1_rotate2.mp4,3,10.01,3.10
LubnaFriends_obj_Draco-JPEG_lev6_rotate2.mp4,96,10.01,1.92
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,94,10.01,2.62
Matis_ply_TMC1-rahtN_r5_rotate2.mp4,79,10.01,2.78
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,44,10.01,5.80
Matis_ply_orig_rotate2.mp4,75,10.01,2.98
