StimuliName,Vote,PresentationTime,DecisionTime
Matis_ply_TMC1-rahtN_r1_rotate2.mp4,1,9.98,2.18
LubnaFriends_ply_TMC1-rahtN_r5_rotate2.mp4,56,10.00,1.50
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,12,10.00,1.72
loot_ply_TMC1-rahtN_r4_rotate2.mp4,59,9.99,2.69
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,31,10.00,1.69
soldier_ply_TMC1-rahtN_r6_rotate2.mp4,77,10.01,1.99
redandblack_ply_TMC1-rahtN_r2_rotate2.mp4,11,10.00,2.05
soldier_ply_TMC2-randomAcN_r3_rotate2.mp4,64,10.00,1.37
longdress_ply_TMC2-allIntraN_r5_rotate2.mp4,87,10.00,1.10
loot_ply_TMC1-rahtN_r1_rotate2.mp4,1,10.00,2.54
LubnaFriends_ply_TMC1-rahtN_r1_rotate2.mp4,0,10.00,1.68
loot_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,1.57
longdress_ply_orig_rotate2.mp4,78,10.00,1.36
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,86,10.02,1.40
redandblack_ply_TMC2-allIntraN_r3_rotate2.mp4,78,10.00,1.38
longdress_ply_TMC2-randomAcN_r2_rotate2.mp4,62,10.00,1.17
soldier_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,1.59
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,87,10.00,1.31
Rafa2_ply_TMC1-rahtN_r3_rotate2.mp4,20,9.99,1.27
redandblack_ply_TMC2-randomAcN_r3_rotate2.mp4,63,10.00,1.44
soldier_ply_orig_rotate2.mp4,78,10.00,1.34
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,60,10.00,3.10
loot_ply_TMC2-allIntraN_r4_rotate2.mp4,83,10.01,1.40
soldier_ply_TMC2-allIntraN_r5_rotate2.mp4,84,10.00,1.03
longdress_ply_TMC2-allIntraN_r1_rotate2.mp4,55,10.01,0.94
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,66,10.00,1.24
redandblack_ply_TMC1-rahtN_r3_rotate2.mp4,40,10.00,1.95
AxeGuy_obj_orig_rotate2.mp4,85,10.00,1.60
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,67,10.01,1.16
redandblack_ply_TMC2-randomAcN_r1_rotate2.mp4,50,10.00,0.87
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,41,10.00,2.65
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,43,10.01,1.00
longdress_ply_TMC1-rahtN_r2_rotate2.mp4,10,10.00,1.80
redandblack_ply_TMC1-rahtN_r6_rotate2.mp4,70,10.01,1.96
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,71,10.00,1.27
redandblack_ply_TMC2-allIntraN_r4_rotate2.mp4,73,10.00,4.55
longdress_ply_TMC1-rahtN_r1_rotate2.mp4,2,10.00,2.49
